subject_id	predicate_id	source_language	source_value	translation_language	translation_value	translator	translator_expertise	translation_date	translation_provider	translation_status	comment	synonym_type	status_history	source	source_version	type	backtranslation	backtranslator	backtranslation_date	triager_id	translation_confidence	confidence_details	reviewer	reviewer_expertise
SYMP:0020030	IAO:0000115	en	A hair symptom that is characterized by patchy hair loss and the presence of comedo-like cadaver hairs, which appear as black dots.	es	Un síntoma capilar que se caracteriza por una pérdida irregular del cabello y la presencia de pelos cadavéricos similares a comedones, que aparecen como puntos negros.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										8a88b2a08ae56b8				
SYMP:0020030	rdfs:label	en	patches of hair loss with a black dot pattern	es	parches de pérdida de cabello con un patrón de puntos negros	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	patches of hair loss with a pattern of black dots	Google Translate	2026-02-14	0ed527c77d681c9	0.7082999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: f547d98e7096610
  diff: wordToken[83.33%]:stopwords
  score: 0.6666
- method: backtranslation-comparison
  diff: wordToken[100%]:stemmed|stopwords
  score: 0.75
"		
SYMP:0020030	rdfs:label	en	patches of hair loss with a black dot pattern	es	Manchas de pérdida de cabello con un patrón de puntos negros	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										f547d98e7096610				
SYMP:0020031	IAO:0000115	en	A respiratory system and chest symptom that is characterized by pain, pressure, tightness, or other discomfort originating in or radiating to the chest, which constitutes an important indicator of potentially serious cardiac or cardiovascular disorders.	es	Un síntoma del sistema respiratorio y el tórax que se caracteriza por dolor, presión, opresión u otras molestias originadas en el tórax o irradiadas al mismo, lo que constituye un indicador importante de trastornos cardíacos o cardiovasculares potencialmente graves.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the respiratory system and chest characterized by pain, pressure, tightness, or other discomfort originating in or radiating to the chest, which is an important indicator of potentially serious cardiac or cardiovascular disorders.	Google Translate	2026-02-14	eda44e3ad7d1330	0.6661999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: a83721447d068b7
  diff: chr:punct;wordToken[86.36%]:stemmed|stopwords
  score: 0.6304
- method: backtranslation-comparison
  diff: chr:punct;wordToken[90%]:stopwords
  score: 0.702
"		
SYMP:0020031	IAO:0000115	en	A respiratory system and chest symptom that is characterized by pain, pressure, tightness, or other discomfort originating in or radiating to the chest, which constitutes an important indicator of potentially serious cardiac or cardiovascular disorders.	es	Un síntoma del sistema respiratorio y del pecho que se caracteriza por dolor, presión, opresión u otra molestia que se origina o se irradia al pecho y que constituye un indicador importante de trastornos cardíacos o cardiovasculares potencialmente graves.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										a83721447d068b7				
SYMP:0020031	rdfs:label	en	chest discomfort	es	molestias en el pecho	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	chest discomfort	Google Translate	2026-02-14	cfa520a23f5aec4	0.81875	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 7ec3af069b7ca83
  diff: wordToken[75%]
  score: 0.6375
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020031	rdfs:label	en	chest discomfort	es	malestar en el pecho	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										7ec3af069b7ca83				
SYMP:0020032	IAO:0000115	en	A chest discomfort that is characterized by any type of pain or discomfort between your upper belly and lower neck.	es	Un malestar torácico que se caracteriza por cualquier tipo de dolor o molestia entre la parte superior del vientre y la parte inferior del cuello.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	Chest discomfort characterized by any type of pain or discomfort between the upper abdomen and the lower neck.	Google Translate	2026-02-14	c861dbbd52026a7	0.6334	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 36368f53e33d220
  diff: wordToken[78.57%]:stopwords
  score: 0.6286
- method: backtranslation-comparison
  diff: chr:case;wordToken[81.82%]:stopwords
  score: 0.6382
"		
SYMP:0020032	IAO:0000115	en	A chest discomfort that is characterized by any type of pain or discomfort between your upper belly and lower neck.	es	Una molestia en el pecho que se caracteriza por cualquier tipo de dolor o malestar entre la parte superior del abdomen y la parte inferior del cuello.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										36368f53e33d220				
SYMP:0020032	rdfs:label	en	chest tightness	es	opresión en el pecho	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	chest tightness	Google Translate	2026-02-14	e72ca1efb400214	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 117d36ccada6130
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020032	rdfs:label	en	chest tightness	es	opresión en el pecho	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										117d36ccada6130				
SYMP:0020033	IAO:0000115	en	A cough that is characterized by a persistent cough with sudden onset due to difficulty expelling thick mucus from the tracheobronchial tree. This type of cough is associated with diseases such as Pertussis (Whooping Cough).	es	Una tos que se caracteriza por una tos persistente de aparición repentina debida a la dificultad para expulsar la mucosidad espesa del árbol traqueobronquial. Este tipo de tos se asocia a enfermedades como la tosferina (tos convulsiva).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A cough characterized by a persistent cough of sudden onset due to difficulty expelling thick mucus from the tracheobronchial tree. This type of cough is associated with diseases such as pertussis (whooping cough).	Google Translate	2026-02-14	905ccc6d90f0840	0.5886	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 5db016419533f61
  diff: wordToken[70.83%]:stemmed|stopwords
  score: 0.5312
- method: backtranslation-comparison
  diff: chr:case|punct;wordToken[85%]:stopwords
  score: 0.646
"		
SYMP:0020033	IAO:0000115	en	A cough that is characterized by a persistent cough with sudden onset due to difficulty expelling thick mucus from the tracheobronchial tree. This type of cough is associated with diseases such as Pertussis (Whooping Cough).	es	Tos persistente de inicio repentino debido a la dificultad para expulsar la mucosidad espesa del árbol traqueobronquial. Este tipo de tos se asocia con enfermedades como la tos ferina (tos convulsa).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										5db016419533f61				
SYMP:0020033	rdfs:label	en	paroxysmal cough	es	tos paroxística	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	paroxysmal cough	Google Translate	2026-02-14	a66bd9459349e0b	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: adfd6028b7fd13c
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020033	rdfs:label	en	paroxysmal cough	es	tos paroxística	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										adfd6028b7fd13c				
SYMP:0020034	rdfs:label	en	conjunctiva symptom	es	síntoma conjuntival	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	conjunctival symptom	Google Translate	2026-02-14	e3c4b254c6b0f52	0.4125	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: bf18c95804647e9
  diff: wordToken[50%]:stopwords
  score: 0.4
- method: backtranslation-comparison
  diff: wordToken[50%]
  score: 0.425
"		
SYMP:0020034	rdfs:label	en	conjunctiva symptom	es	síntoma de conjuntiva	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										bf18c95804647e9				
SYMP:0020035	IAO:0000115	en	An eye symptom that is characterized by (need def conjunctival congestion - placeholder for xref).	es	Un síntoma ocular que se caracteriza por (need def conjunctival congestion - marcador de posición for xref).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	An ocular symptom characterized by (need def conjunctival congestion - placeholder for xref).	Google Translate	2026-02-14	511ff69fa493c0f	0.65525	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: d6d809bb85b18b0
  diff: chr:diacritic;wordToken[73.33%]:stopwords
  score: 0.572
- method: backtranslation-comparison
  diff: wordToken[92.31%]:stopwords
  score: 0.7385
"		
SYMP:0020035	IAO:0000115	en	An eye symptom that is characterized by (need def conjunctival congestion - placeholder for xref).	es	Un síntoma ocular que se caracteriza por (se necesita definición de congestión conjuntival - marcador de posición para xref).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										d6d809bb85b18b0				
SYMP:0020035	rdfs:label	en	conjunctival congestion	es	congestión conjuntival	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	conjunctival congestion	Google Translate	2026-02-14	18abb6797107c25	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 20682cda8560413
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020035	rdfs:label	en	conjunctival congestion	es	congestión conjuntival	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										20682cda8560413				
SYMP:0020036	rdfs:label	en	conjunctival degeneration	es	degeneración conjuntival	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	conjunctival degeneration	Google Translate	2026-02-14	edf5b745f93a675	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: c6b1ace4712ac4d
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020036	rdfs:label	en	conjunctival degeneration	es	degeneración conjuntival	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										c6b1ace4712ac4d				
SYMP:0020037	IAO:0000115	en	An eye symptom that is characterized by (need def conjunctival suffusion - placeholder for xref).	es	Un síntoma ocular que se caracteriza por (necesidad def sufusión conjuntival - marcador de posición para xref).	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	An ocular symptom characterized by (need for conjunctival suffusion - placeholder for xref).	Google Translate	2026-02-14	2c58387c93825e3	0.68135	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 63fd3a9df86fc57
  diff: wordToken[85.71%]:stopwords
  score: 0.6857
- method: backtranslation-comparison
  diff: wordToken[84.62%]:stopwords
  score: 0.677
"		
SYMP:0020037	IAO:0000115	en	An eye symptom that is characterized by (need def conjunctival suffusion - placeholder for xref).	es	Un síntoma ocular que se caracteriza por (se necesita definición de sufusión conjuntival - marcador de posición para xref).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										63fd3a9df86fc57				
SYMP:0020037	rdfs:label	en	conjunctival suffusion	es	sufusión conjuntival	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	conjunctival suffusion	Google Translate	2026-02-14	6adf66842572d40	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 97f194723904608
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020037	rdfs:label	en	conjunctival suffusion	es	sufusión conjuntival	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										97f194723904608				
SYMP:0020038	rdfs:label	en	conjunctival swelling	es	hinchazón conjuntival	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	conjunctival swelling	Google Translate	2026-02-14	1243dbbefb5ebcf	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: ca72e7945901d7e
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020038	rdfs:label	en	conjunctival swelling	es	hinchazón conjuntival	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										ca72e7945901d7e				
SYMP:0020039	IAO:0000115	en	A musculoskeletal system symptom that is characterized by a permanent tightening of the muscles, tendons, skin, and nearby tissues that causes the joints to shorten and become very stiff.	es	Síntoma del sistema musculoesquelético que se caracteriza por una tensión permanente de los músculos, tendones, piel y tejidos cercanos que hace que las articulaciones se acorten y se vuelvan muy rígidas.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the musculoskeletal system characterized by permanent tension in the muscles, tendons, skin, and nearby tissues, causing the joints to shorten and become very stiff.	Google Translate	2026-02-14	34361ce680aae0b	0.69845	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 97e72056d42e075
  diff: chr:case|punct;wordToken[93.75%]:stopwords
  score: 0.7125
- method: backtranslation-comparison
  diff: chr:punct;wordToken[93.75%]:stemmed|stopwords
  score: 0.6844
"		
SYMP:0020039	IAO:0000115	en	A musculoskeletal system symptom that is characterized by a permanent tightening of the muscles, tendons, skin, and nearby tissues that causes the joints to shorten and become very stiff.	es	Un síntoma del sistema musculoesquelético que se caracteriza por un endurecimiento permanente de los músculos, tendones, piel y tejidos cercanos que hace que las articulaciones se acorten y se vuelvan muy rígidas.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										97e72056d42e075				
SYMP:0020039	rdfs:label	en	contracture	es	contractura	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	contracture	Google Translate	2026-02-14	d120a6e28237a48	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 4b2dbea2f4d8444
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020039	rdfs:label	en	contracture	es	contractura	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										4b2dbea2f4d8444				
SYMP:0020040	rdfs:label	en	hair symptom	es	síntoma capilar	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	capillary symptom	Google Translate	2026-02-14	388e829eb63af87	0.4125	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 05617c5775162f3
  diff: wordToken[50%]:stopwords
  score: 0.4
- method: backtranslation-comparison
  diff: wordToken[50%]
  score: 0.425
"		
SYMP:0020040	rdfs:label	en	hair symptom	es	síntoma del cabello	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										05617c5775162f3				
SYMP:0020041	IAO:0000115	en	A hair symptom that is characterized by coiled “corkscrew” hairs on the surface of the arms, legs and chest, which can occur as a result low level of ascorbic acid (vitamin C).	es	"Un síntoma capilar que se caracteriza por pelos enroscados en forma de """"sacacorchos"""" en la superficie de los brazos, las piernas y el pecho, que puede producirse como resultado de un nivel bajo de ácido ascórbico (vitamina C)."	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A hair symptom characterized by corkscrew-shaped curled hairs on the surface of the arms, legs, and chest, which can occur as a result of a low level of ascorbic acid (vitamin C).	Google Translate	2026-02-14	f24a4519b0fb075	0.669	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 18f0ab43c784e8b
  diff: chr:punct;wordToken[85%]:stopwords
  score: 0.663
- method: backtranslation-comparison
  diff: wordToken[90%]:wpunct|stopwords
  score: 0.675
"		
SYMP:0020041	IAO:0000115	en	A hair symptom that is characterized by coiled “corkscrew” hairs on the surface of the arms, legs and chest, which can occur as a result low level of ascorbic acid (vitamin C).	es	Un síntoma capilar que se caracteriza por pelos enrollados en “sacacorchos” en la superficie de los brazos, piernas y pecho, que puede ocurrir como resultado de un nivel bajo de ácido ascórbico (vitamina C).	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										18f0ab43c784e8b				
SYMP:0020041	rdfs:label	en	corkscrew hair	es	pelo en tirabuzón	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	corkscrew hair	Google Translate	2026-02-14	2b1401f4bd033cc	0.64165	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 64107719fa37dc7
  diff: wordToken[33.33%]
  score: 0.2833
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"		
SYMP:0020041	rdfs:label	en	corkscrew hair	es	cabello en espiral	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										64107719fa37dc7				
SYMP:0020042	IAO:0000115	en	A cornea symptom that is characterized by scarring (an opacity or irregularity in the cornea) of the cornea, from trauma; abrasion; bacterial, fungal, viral, or parasitic infection; or disease, and can result in impaired vision, or even blindness.	es	Un síntoma de la córnea que se caracteriza por la cicatrización (una opacidad o irregularidad en la córnea) de la córnea, a causa de un traumatismo; una abrasión; una infección bacteriana, fúngica, vírica o parasitaria; o una enfermedad, y que puede provocar problemas de visión, o incluso ceguera.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A symptom of the cornea characterized by scarring (an opacity or irregularity in the cornea) of the cornea, due to trauma; an abrasion; a bacterial, fungal, viral or parasitic infection; or a disease, and which may cause vision problems, or even blindness.	Google Translate	2026-02-14	ad7f42645f5d1e1	0.59345	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: b8deeb168cccfdf
  diff: chr:punct;wordToken[78.26%]:stopwords
  score: 0.6104
- method: backtranslation-comparison
  diff: chr:punct;wordToken[73.91%]:stopwords
  score: 0.5765
"		
SYMP:0020042	IAO:0000115	en	A cornea symptom that is characterized by scarring (an opacity or irregularity in the cornea) of the cornea, from trauma; abrasion; bacterial, fungal, viral, or parasitic infection; or disease, and can result in impaired vision, or even blindness.	es	Un síntoma de la córnea que se caracteriza por la formación de cicatrices (opacidad o irregularidad en la córnea) debido a un traumatismo, abrasión, infección bacteriana, fúngica, viral o parasitaria o enfermedad, y que puede provocar problemas de visión o incluso ceguera.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										b8deeb168cccfdf				
SYMP:0020042	rdfs:label	en	corneal scarring	es	cicatrización corneal	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	corneal scarring	Google Translate	2026-02-14	a10cb911a05a918	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 1ffa46abc9cebf7
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020042	rdfs:label	en	corneal scarring	es	cicatrización corneal	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										1ffa46abc9cebf7				
SYMP:0020043	IAO:0000115	en	A urinary system symptom that is characterized by an elevation in the concentration of the the pigments from foods, dyes, and medications in urine. The dilution of these pigment is dependent on the amount of water intake and severe dehydration can lead to a dark color.	es	Síntoma del sistema urinario que se caracteriza por una elevación de la concentración en la orina de los pigmentos procedentes de alimentos, tintes y medicamentos. La dilución de estos pigmentos depende de la cantidad de agua ingerida y una deshidratación grave puede provocar un color oscuro.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A urinary tract symptom characterized by an elevated concentration of pigments in the urine, derived from food, dyes, and medications. The dilution of these pigments depends on the amount of water ingested, and severe dehydration can result in dark urine.	Google Translate	2026-02-14	fafcd56fe84084f	0.5428999999999999	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 753d3c51a651c15
  diff: chr:case|punct;wordToken[70.83%]:stopwords
  score: 0.5383
- method: backtranslation-comparison
  diff: chr:punct;wordToken[75%]:stemmed|stopwords
  score: 0.5475
"		
SYMP:0020043	IAO:0000115	en	A urinary system symptom that is characterized by an elevation in the concentration of the the pigments from foods, dyes, and medications in urine. The dilution of these pigment is dependent on the amount of water intake and severe dehydration can lead to a dark color.	es	Un síntoma del sistema urinario que se caracteriza por un aumento en la concentración de pigmentos de alimentos, colorantes y medicamentos en la orina. La dilución de estos pigmentos depende de la ingesta de agua, y la deshidratación severa puede provocar un color oscuro.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										753d3c51a651c15				
SYMP:0020043	rdfs:label	en	dark urine	es	orina oscura	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	AUTO_APPROVED	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	dark urine	Google Translate	2026-02-14	88f4d4d861f429d	1	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: 845f6f0dc5e1256
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: exact
  score: 1.0
"	triager	ALGORITHM
SYMP:0020043	rdfs:label	en	dark urine	es	orina oscura	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										845f6f0dc5e1256				
SYMP:0020044	IAO:0000115	en	A hair symptom that is characterized by significant falling out of hair, which may be a result of stress, high fever, and other factors.	es	Un síntoma capilar que se caracteriza por una caída importante del cabello, que puede ser consecuencia del estrés, la fiebre alta y otros factores.	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	definition	A hair symptom characterized by significant hair loss, which can be a consequence of stress, high fever, and other factors.	Google Translate	2026-02-14	c174b45161fba10	0.6067	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: b6cc0d9ce3b822d
  diff: chr:punct;wordToken[84.62%]:stopwords
  score: 0.66
- method: backtranslation-comparison
  diff: chr:punct;wordToken[66.67%]
  score: 0.5534
"		
SYMP:0020044	IAO:0000115	en	A hair symptom that is characterized by significant falling out of hair, which may be a result of stress, high fever, and other factors.	es	Un síntoma capilar que se caracteriza por una caída significativa del cabello, que puede ser resultado del estrés, fiebre alta y otros factores.	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										b6cc0d9ce3b822d				
SYMP:0020044	rdfs:label	en	hair shedding	es	caída del cabello	Alexander Largaespada	PROFESSIONAL_TRANSLATOR	2024-05-21	The Spanish Group LLC (https://thespanishgroup.org/)	CANDIDATE	certified by Salvador G. Ordorica (ATA #267262)			http://purl.obolibrary.org/obo/symp.owl	http://purl.obolibrary.org/obo/symp/releases/2022-11-30/symp.owl	label	hair loss	Google Translate	2026-02-14	c61df362b8335e5	0.7125	"- combine_method: mean
- method: translation-comparison
  vs_triager_id: b6332cba830ccb5
  diff: exact
  score: 1.0
- method: backtranslation-comparison
  diff: wordToken[50%]
  score: 0.425
"		
SYMP:0020044	rdfs:label	en	hair shedding	es	caída del cabello	Google Translate	ALGORITHM	2026-02-14		CANDIDATE										b6332cba830ccb5				
